good_wpm_swipe	sentence	fail_wpm_classic	fail_wpm_swipe	fail_interval_time	fail_length	fail_time	good_length	fail_dtw	good_interval_time	good_dtw	good_time	good_wpm_classic	wer	username	dataset
20.441188995826593	this_is_good_i_think				nan	nan	442.2752304171298	nan	1621.0	3109.309034145038	1731.0	18.39707009624393	0.0	0q1sat7ola2osk0ohdtciaboba	enron
35.38153084090106	has_anyone_else_heard_anything				nan	nan	748.1433281429272	nan	742.0	2359.570427361806	918.0	42.45783700908127	0.0	124p7a10vadpv7d0rk37oiv3g5	enron
50.116939525559644	we_just_need_a_sitter				nan	nan	390.0289946850556	nan	895.0	1245.1936061205329	598.0	42.0982292014701	0.0	124p7a10vadpv7d0rk37oiv3g5	enron
17.371163867979153	fioricet_disable_betting_around	46.614872364039954	33.29633740288568		nan	nan	845.5986025659796	nan	1321.0	3842.3295675068784	1738.0	26.92530399536769	0.25	124p7a10vadpv7d0rk37oiv3g5	rand
17.396346767178894	christopher_david_seeker_steinhoff	42.007001166861144	23.33722287047841		nan	nan	975.3500183573065	nan	994.0	3607.206472683738	1806.5	29.57378950420412	0.25	124p7a10vadpv7d0rk37oiv3g5	rand
44.510385756676556	just_playing_with_you				nan	nan	534.8629255301025	nan	503.0	1895.469805085992	849.0	46.735905044510375	0.0	124p7a10vadpv7d0rk37oiv3g5	enron
43.21728691476591	is_this_the_only_time_available				nan	nan	463.9722772805769	nan	418.0	1564.252326777339	767.0	44.657863145258105	0.0	124p7a10vadpv7d0rk37oiv3g5	enron
65.78947368421052	what_is_wrong				nan	nan	573.5524796796515	nan	351.5	2206.2320917567695	699.0	57.017543859649116	0.0	124p7a10vadpv7d0rk37oiv3g5	enron
32.214765100671144	im_glad_she_likes_her_tree	59.94005994005995	59.940059940059946	nan	414.068533249461	1001.0	324.8887607836246	2612.615944751239	1069.0	1208.5461133489266	581.5	27.919463087248324	0.3333333333333333	124p7a10vadpv7d0rk37oiv3g5	enron
12.415933781686498	cliff_differences_mccormick_operations	50.36245707745135	22.892025944296073		nan	nan	1246.3121502203398	nan	1802.0	5804.367986297252	3198.0	23.590274185204347	0.25	124p7a10vadpv7d0rk37oiv3g5	rand
16.77617782748497	integrate_cadence_eating_remember	44.2294402211472	27.643400138217	nan	783.92075497633	2170.5	1011.1527709375412	4776.807760572243	1239.0	4465.407020433975	2096.0	27.68069341535021	0.5	124p7a10vadpv7d0rk37oiv3g5	rand
20.3683272511245	roles_sinotruk_filename_program				nan	nan	1320.9346026539379	nan	784.0	5547.761293056779	2069.5	31.570907239242977	0.0	124p7a10vadpv7d0rk37oiv3g5	rand
29.131870266071083	you_can_talk_to_becky	53.66726296958855	53.66726296958855		nan	nan	559.6135818254595	nan	953.0	2299.5048009163247	849.0	24.470771023499704	0.2	124p7a10vadpv7d0rk37oiv3g5	enron
35.39823008849557	that_would_likely_be_an_expensive_option	41.474654377880185	34.562211981566826		nan	nan	573.7391355349966	nan	654.0	2378.0352608124313	1234.0	40.4551201011378	0.14285714285714285	124p7a10vadpv7d0rk37oiv3g5	enron
61.30790190735694	good_for_you				nan	nan	386.2767455532724	nan	545.5	1653.437965782591	598.0	49.04632152588557	0.0	124p7a10vadpv7d0rk37oiv3g5	enron
24.125452352231605	please_revise_accordingly	75.86933614330874	63.224446786090624		nan	nan	635.4162959908003	nan	1363.0	2509.4399052777994	1297.0	40.20908725371934	0.3333333333333333	124p7a10vadpv7d0rk37oiv3g5	enron
23.463162834350072	i_agreed_terms_with_greg	3.244687619289986	2.862959664079399	804.0	348.8438111192527	897.5	372.5614067250368	1068.4491403261084	3319.5	1261.3717699055635	1760.5	22.524636320976068	0.6	19hubm5jt63707ejbcnkimlr08	enron
30.53694121638816	how_soon_do_you_need_it				nan	nan	248.7495483393106	nan	1412.0	1119.8556621139326	818.5	23.411654932564254	0.0	19hubm5jt63707ejbcnkimlr08	enron
23.759239704329463	do_we_have_anyone_in_portland				nan	nan	308.4492510891345	nan	1473.0	1305.2963133818512	778.0	22.96726504751848	0.0	19hubm5jt63707ejbcnkimlr08	enron
25.377132384040603	could_you_see_where_this_stands				nan	nan	400.8792384398495	nan	1426.0	1550.2168441908266	1177.5	26.223036796841956	0.0	19hubm5jt63707ejbcnkimlr08	enron
10.699001426533524	pitch_shall_cdw_combination	51.06382978723404	56.737588652482266	nan	364.83203784788094	1057.5	504.23900358450027	3440.7316027850675	4230.0	2634.5243299877843	1377.5	14.443651925820257	0.5	19hubm5jt63707ejbcnkimlr08	rand
29.865604778496767	im_glad_she_likes_her_tree				nan	nan	258.0551385349055	nan	1245.0	969.1772786500378	871.5	25.883524141363864	0.0	19hubm5jt63707ejbcnkimlr08	enron
9.236808682600161	limousines_networks_toilet_debt	13.192946847646834	7.61131548902702	7769.5	889.7308201672255	3034.0	823.2982081488734	5579.793564673563	4732.0	5611.192591495779	2886.5	14.31705345803025	0.75	19hubm5jt63707ejbcnkimlr08	rand
6.952894142186685	beiersdorf_smart_satisfactory_introduction	24.303797468354432	10.126582278481013	943.5	85.69412920001821	903.0	1394.9057013980564	1587.6552572394107	2852.0	9805.432849704815	5907.5	14.60107769859204	0.25	19hubm5jt63707ejbcnkimlr08	rand
32.44120032441201	we_are_all_fragile				nan	nan	230.46091372517742	nan	1360.0	932.0974721378523	462.0	29.197080291970803	0.0	19hubm5jt63707ejbcnkimlr08	enron
24.989587671803417	could_you_try_ringing_her				nan	nan	233.9493525406881	nan	1554.5	1614.6427510560213	1311.0	24.989587671803413	0.0	19hubm5jt63707ejbcnkimlr08	enron
45.558086560364465	what_do_you_hear	33.61344537815127	42.016806722689076		nan	nan	197.6766914155441	nan	1045.0	727.8729806316112	485.5	36.44646924829157	0.25	19hubm5jt63707ejbcnkimlr08	enron
11.429659967615962	investigations_authority_aercap_absence				nan	nan	1039.5399685506936	nan	2534.0	5885.753828179471	3284.5	22.28783693685113	0.0	19hubm5jt63707ejbcnkimlr08	rand
19.603267211201864	that_would_likely_be_an_expensive_option				nan	nan	453.4891554537738	nan	1665.5	1636.3320893934501	1425.0	22.403733955659277	0.0	19hubm5jt63707ejbcnkimlr08	enron
11.400342010260308	tan_matches_compaq_patients	6.792324673119374	6.792324673119374	1443.0	502.79362745056363	1486.0	979.112872278924	3187.50625735815	1714.0	4320.960686401439	2245.5	15.390461713851414	0.5	19hubm5jt63707ejbcnkimlr08	rand
29.53724975385625	i_would_be_glad_to_participate	12.118151981822773	15.147689977278464	1949.0	8.06225774829855	51.5	190.25598319506307	534.5990645285826	1344.5	1187.4982420303054	475.0	29.53724975385625	0.3333333333333333	19hubm5jt63707ejbcnkimlr08	enron
23.166023166023166	degree_incentives_terry_founder				nan	nan	410.4676770312407	nan	1277.0	1259.3341779212417	1269.0	35.521235521235525	0.0	20sa5uaiit0t55or9miatm70tv	rand
26.70821277542844	based_jpeg_palace_fo	48.82017900732303	48.82017900732302	nan	229.5555473464593	614.5	519.5823128333226	4384.22029596328	1385.0	2095.0404572999632	1186.5	26.708212775428443	0.25	20sa5uaiit0t55or9miatm70tv	rand
58.90052356020942	can_you_help				nan	nan	398.8304043834713	nan	620.0	1451.189341110957	570.0	47.12041884816754	0.0	20sa5uaiit0t55or9miatm70tv	enron
39.0625	can_you_handle				nan	nan	392.12803069485875	nan	880.0	1274.5909055506456	669.0	36.458333333333336	0.0	20sa5uaiit0t55or9miatm70tv	enron
25.345865455697542	tunes_sections_ageas_rare				nan	nan	547.7554540150958	nan	1053.0	2432.4865470494674	1486.0	31.682331819621925	0.0	20sa5uaiit0t55or9miatm70tv	rand
36.889025514909314	lamb_march_dte_irish				nan	nan	755.016668750512	nan	769.0	2613.6337869835643	1148.0	36.889025514909314	0.0	20sa5uaiit0t55or9miatm70tv	rand
48.986256633555584	both_of_us_are_still_here				nan	nan	222.50794323835294	nan	835.0	826.7163760084305	553.5	40.82188052796299	0.0	20sa5uaiit0t55or9miatm70tv	enron
27.05139765554554	please_call_tomorrow_if_possible				nan	nan	802.4381657781732	nan	986.5	3825.5573653770675	1761.0	34.62578899909829	0.0	20sa5uaiit0t55or9miatm70tv	enron
42.395336512983576	this_is_very_sensitive				nan	nan	379.70321282633216	nan	684.0	1143.6846922427012	666.5	46.634870164281935	0.0	20sa5uaiit0t55or9miatm70tv	enron
60.82108464267613	is_she_done_yet				nan	nan	306.28061959703086	nan	534.0	988.0735761925944	527.5	45.61581348200709	0.0	20sa5uaiit0t55or9miatm70tv	enron
40.910950497749894	i_will_bring_john_brindle				nan	nan	367.8318267898546	nan	819.5	1027.0809400549495	685.0	40.910950497749894	0.0	20sa5uaiit0t55or9miatm70tv	enron
29.821073558648113	i_am_almost_speechless	552.9953917050691	276.4976958525346		nan	nan	710.341131809236	nan	712.0	1938.8155835515824	797.0	32.80318091451292	0.25	20sa5uaiit0t55or9miatm70tv	enron
20.64693737095664	incyte_hung_four_infant	60.70826306913997	50.59021922428331		nan	nan	550.3879769148456	nan	2197.0	2740.1352996971186	1371.0	24.776324845147972	0.25	20sa5uaiit0t55or9miatm70tv	rand
33.264033264033266	mt_few_experimental_taxi				nan	nan	393.44160960025334	nan	917.0	878.6501150591378	551.5	39.91683991683992	0.0	20sa5uaiit0t55or9miatm70tv	rand
48.47505554433449	this_is_good_i_think				nan	nan	459.15715171689294	nan	501.0	1121.7523162499974	724.5	43.627549989901034	0.0	20sa5uaiit0t55or9miatm70tv	enron
20.92050209205021	nice_weather_for_it				nan	nan	427.676897221923	nan	718.0	1346.5976905205475	952.0	19.8744769874477	0.0	2r7mdfhcjesci8trr5afg2akq5	enron
18.60234389533081	should_systems_manage_the_migration	49.562682215743436	29.15451895043732	nan	920.5948803127461	1333.0	1064.4553037025617	3355.7199071899518	1871.0	2889.407993726137	2108.0	26.043281453463134	0.4	2r7mdfhcjesci8trr5afg2akq5	enron
32.61312678353037	yara_boot_mega_house				nan	nan	583.4119830204137	nan	1030.0	1638.02173334873	1144.0	32.61312678353037	0.0	2r7mdfhcjesci8trr5afg2akq5	rand
24.63559843974543	just_playing_with_you				nan	nan	514.2751472198305	nan	1729.0	1559.3764148725468	878.5	25.867378361732705	0.0	2r7mdfhcjesci8trr5afg2akq5	enron
34.136165370756686	what_about_jay				nan	nan	592.2280225606451	nan	931.0	2190.538628932841	1109.0	31.86042101270624	0.0	2r7mdfhcjesci8trr5afg2akq5	enron
20.045101478326234	receive_wens_tractor_remaining				nan	nan	1020.5321041843638	nan	1343.0	3238.339381601334	1799.5	30.067652217489353	0.0	2r7mdfhcjesci8trr5afg2akq5	rand
15.936254980079681	retrieval_languages_sports_toppan				nan	nan	991.9557663191988	nan	1671.0	3543.2036125376703	2301.0	26.294820717131472	0.0	2r7mdfhcjesci8trr5afg2akq5	rand
17.781729273171816	brands_smile_astellas_securely				nan	nan	962.2421530967831	nan	2099.0	3211.2587546052737	1868.5	26.672593909757722	0.0	2r7mdfhcjesci8trr5afg2akq5	rand
25.050448820541366	dont_they_have_some_conflicts_here	157.89473684210526	197.3684210526316	nan	133.1921121593758	152.0	569.0051467212091	588.0540084249586	1340.0	1783.3123871348198	854.0	28.39050866328022	0.16666666666666666	2r7mdfhcjesci8trr5afg2akq5	enron
29.606237047271293	what_is_in_the_plan	56.47058823529412	141.1764705882353		nan	nan	618.1563483401944	nan	1733.5	1929.5136360311178	794.0	22.500740155926184	0.2	2r7mdfhcjesci8trr5afg2akq5	enron
12.780233239256617	living_mercury_berkley_commitments	75.47169811320754	34.305317324185246		nan	nan	1050.3031161442536	nan	1704.0	5338.825244966578	2671.0	21.726396506736247	0.25	2r7mdfhcjesci8trr5afg2akq5	rand
34.338038916444106	whats_going_on				nan	nan	474.21628585795014	nan	925.5	2393.5696099784873	1482.0	32.0488363220145	0.0	2r7mdfhcjesci8trr5afg2akq5	enron
32.29278794402584	do_you_need_it_today	53.39265850945494	66.74082313681869		nan	nan	294.54322785694194	nan	1070.0	701.6036979524742	498.0	25.834230355220672	0.2	2r7mdfhcjesci8trr5afg2akq5	enron
16.343207354443308	aercap_liability_weekly_remainder				nan	nan	1120.3395563886838	nan	2023.0	3663.8832241421705	2082.0	26.966292134831455	0.0	2r7mdfhcjesci8trr5afg2akq5	rand
37.5	are_you_going_to_call	125.65445026178011	157.0680628272251	nan	90.05561096459932	191.0	275.2606776113871	829.7517370739001	1011.0	796.2538915655341	601.0	31.5	0.2	2r7mdfhcjesci8trr5afg2akq5	enron
31.472933277381454	has_anyone_else_heard_anything				nan	nan	600.5714653461398	nan	1015.5	2439.640797634012	1103.0	37.767519932857745	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	enron
20.86230876216968	starwood_galleries_por_conflict				nan	nan	1048.9392953868	nan	1467.0	4683.645071772058	1975.5	32.33657858136301	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	rand
32.425421530479895	get_with_mary_for_format				nan	nan	421.9440244963898	nan	1175.5	1960.593684764747	801.0	31.128404669260696	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	enron
36.303131145061265	dont_forget_the_wood				nan	nan	485.3375341369167	nan	1034.0	2203.403910635324	729.5	36.303131145061265	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	enron
34.66872110939907	i_wanted_to_go_drinking_with_you				nan	nan	332.78061527222457	nan	982.0	1178.782736769831	617.5	34.66872110939907	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	enron
26.038841271563413	lithuania_aud_everest_its				nan	nan	548.4967152709853	nan	1165.0	2117.283719391164	1333.0	32.54855158945427	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	rand
32.2754168908015	i_am_almost_speechless	15.0	37.5		nan	nan	990.4805865131148	nan	748.5	3900.4702095934135	1537.0	43.03388918773534	0.25	2sd22gsn7kdnhs3mrmh93j7hvk	enron
36.8041711393958	we_must_be_consistent				nan	nan	315.02882338212055	nan	715.0	1139.8073189119311	610.5	38.64437969636559	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	enron
15.56420233463035	witnesses_shinsei_international_te	23.146163737676808	12.858979854264893		nan	nan	990.1824459211799	nan	1276.0	5603.379615291535	3585.0	26.459143968871597	0.25	2sd22gsn7kdnhs3mrmh93j7hvk	rand
15.031001440470972	watching_interstate_shizuoka_guides				nan	nan	882.302117359105	nan	1414.0	3898.6513136971125	1885.5	26.3042525208242	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	rand
18.315018315018317	verisk_wet_multiple_refrigerator				nan	nan	851.6392887552929	nan	1286.0	4503.019457464602	2259.0	29.304029304029307	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	rand
57.142857142857146	are_you_sure				nan	nan	258.5206597737076	nan	799.0	590.4316307155889	450.0	45.714285714285715	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	enron
31.89792663476874	i_would_like_to_attend_if_so	109.58904109589041	273.972602739726		nan	nan	363.9538478384059	nan	883.0	1083.7757903526208	474.5	27.64486975013291	0.14285714285714285	2sd22gsn7kdnhs3mrmh93j7hvk	enron
17.15879030528348	environment_crisis_wec_nutritional				nan	nan	1275.0602646027016	nan	1284.0	7859.180244196289	2694.0	29.16994351898191	0.0	2sd22gsn7kdnhs3mrmh93j7hvk	rand
21.078517477604073	is_this_the_only_time_available	30.839520274129075	17.133066818960593		nan	nan	401.3889334329625	nan	967.0	1706.847031928686	768.0	21.78113472685754	0.16666666666666666	2sd22gsn7kdnhs3mrmh93j7hvk	enron
46.4516129032258	what_about_jay				nan	nan	508.26630560948144	nan	1037.5	1423.4572628012236	509.0	43.35483870967742	0.0	3a064eetjpjpr55674f3qc5t55	enron
30.824556896994604	rhode_munich_herb_son				nan	nan	597.2550992410524	nan	1233.0	1280.0819076201901	691.0	32.36578474184434	0.0	3a064eetjpjpr55674f3qc5t55	rand
46.71078240560529	could_you_see_where_this_stands				nan	nan	514.5408563507661	nan	700.0	1116.975071874137	483.0	48.26780848579214	0.0	3a064eetjpjpr55674f3qc5t55	enron
17.895757214227128	slovakia_refund_household_microsoft	18.394328415405248	11.49645525962828	nan	1185.8566201715823	2609.5	1317.1037883774973	5332.88658628972	1122.0	6073.744336969056	2422.0	31.317575124897473	0.25	3a064eetjpjpr55674f3qc5t55	rand
31.5955766192733	yes_i_am_playing	42.40282685512368	212.0141342756184		nan	nan	377.975712692704	nan	2009.0	1355.786259512466	294.0	29.48920484465508	0.25	3a064eetjpjpr55674f3qc5t55	enron
34.69712303021541	thanks_for_your_concern				nan	nan	652.0962312148204	nan	635.0	1973.6195365242284	808.5	39.90169148474773	0.0	3a064eetjpjpr55674f3qc5t55	enron
57.85920925747349	are_you_feeling_better				nan	nan	389.11434415123676	nan	375.0	889.5180994334971	552.5	63.64513018322083	0.0	3a064eetjpjpr55674f3qc5t55	enron
17.929179740026893	ae_walgreens_variety_irish	58.56832971800433	32.53796095444685		nan	nan	851.9092659883664	nan	1258.0	3036.383343253854	1585.5	23.307933662034962	0.25	3a064eetjpjpr55674f3qc5t55	rand
43.38394793926247	i_would_be_glad_to_participate				nan	nan	419.7555408023354	nan	766.0	603.6447758134772	232.0	43.38394793926248	0.0	3a064eetjpjpr55674f3qc5t55	enron
14.053990747789424	spanish_emschemie_lands_labeled	30.379746835443036	16.877637130801688		nan	nan	1286.1722909064742	nan	1058.0	5203.279727086674	1300.5	21.783685659073605	0.25	3a064eetjpjpr55674f3qc5t55	rand
58.23829167677747	dont_forget_the_wood				nan	nan	606.6221502630068	nan	685.5	1262.5910384934214	539.0	59.69424896869691	0.0	3a064eetjpjpr55674f3qc5t55	enron
25.4841997961264	should_systems_manage_the_migration				nan	nan	1021.7926540143849	nan	853.0	3078.6900941321474	1241.0	35.67787971457696	0.0	3a064eetjpjpr55674f3qc5t55	enron
28.172320694917246	eisai_glass_julian_mining				nan	nan	780.4741451147959	nan	908.0	2525.288777522121	1476.5	35.215400868646554	0.0	3a064eetjpjpr55674f3qc5t55	rand
29.80625931445604	responsible_zinc_thru_lovely	28.436018957345972	12.925463162429986		nan	nan	726.6946207271696	nan	806.0	1787.075285641231	801.0	41.728763040238455	0.25	3a064eetjpjpr55674f3qc5t55	rand
11.114713101468068	standards_ruby_fourth_packard	16.999842594050055	9.444356996694475	nan	678.1301597427334	3176.5	870.4119226458748	7664.523373160005	1102.0	6945.291943206756	4034.0	16.1163339971287	0.25	3fmgdlooume5t7fu6dula4rn8m	rand
13.775685914361153	heel_unable_almost_advanced				nan	nan	984.9413787989162	nan	1120.0	6604.797390058142	3473.0	18.597175984387555	0.0	3fmgdlooume5t7fu6dula4rn8m	rand
20.889286780065653	what_number_should_he_call_you_on				nan	nan	448.6886114862941	nan	1184.0	2730.7274048792265	1665.0	19.695613249776184	0.0	3fmgdlooume5t7fu6dula4rn8m	enron
19.352757767981938	thai_sounds_good				nan	nan	597.5776470591691	nan	1235.0	4616.478123040094	2365.0	20.642941619180736	0.0	3fmgdlooume5t7fu6dula4rn8m	enron
38.77221324717286	if_not_can_i_call_you	352.9411764705882	882.3529411764705	nan		34.0	281.35838884168106	173.1890848104485	951.0	1295.0100061738965	799.5	27.140549273021	0.16666666666666666	3fmgdlooume5t7fu6dula4rn8m	enron
29.498525073746315	hey_tk_how_are_you_doing				nan	nan	274.3672368916462	nan	1235.0	1067.3016342123883	808.0	23.59882005899705	0.0	3fmgdlooume5t7fu6dula4rn8m	enron
27.526092441793786	what_do_you_think	44.378698224852066	44.378698224852066		nan	nan	361.26789578649374	nan	836.0	1232.1873084362405	715.0	23.397178575524716	0.25	3fmgdlooume5t7fu6dula4rn8m	enron
33.52267436446596	im_glad_she_likes_her_tree				nan	nan	319.5380368211131	nan	1034.0	1216.170264654359	883.5	29.052984449203837	0.0	3fmgdlooume5t7fu6dula4rn8m	enron
12.584552461853075	implement_sl_dubai_books	21.15655853314528	21.156558533145276		nan	nan	774.9331092248851	nan	967.0	8694.512769687151	2600.0	15.101462954223688	0.25	3fmgdlooume5t7fu6dula4rn8m	rand
35.53976010661928	what_is_the_mood				nan	nan	426.7827761358513	nan	687.0	2067.190754523915	1091.0	28.431808085295426	0.0	3fmgdlooume5t7fu6dula4rn8m	enron
9.526455761521058	economics_blessed_hp_shaanxi	15.083497934997306	10.773927096426647		nan	nan	932.006971194453	nan	1254.0	7535.340232276445	4149.5	13.337038066129477	0.25	3fmgdlooume5t7fu6dula4rn8m	rand
15.586844703070609	john_this_message_concerns_me				nan	nan	497.9297031015572	nan	1136.0	4389.187433683258	2659.0	18.080739855561905	0.0	3fmgdlooume5t7fu6dula4rn8m	enron
43.89173372348208	ok_with_me				nan	nan	264.1137311719481	nan	775.0	1479.0724884117772	533.0	29.261155815654718	0.0	3fmgdlooume5t7fu6dula4rn8m	enron
14.307857398354596	wuliangye_really_hudson_vi	37.89473684210527	21.05263157894737		nan	nan	739.2435345907336	nan	1286.0	5819.098844898457	2983.5	18.600214617860974	0.25	3fmgdlooume5t7fu6dula4rn8m	rand
19.094597820033414	ahli_jacket_beaches_certain				nan	nan	863.7630332586427	nan	903.0	4389.078679052624	2557.5	25.77770705704511	0.0	3fmgdlooume5t7fu6dula4rn8m	rand
56.15874204417822	thursday_works_better_for_me				nan	nan	548.1584908417262	nan	431.5	1380.5285016479916	769.0	62.8977910894796	0.0	4ikrjsdgdlgfhvsbekfpo8605g	enron
67.68953068592057	this_seems_fine_to_me				nan	nan	514.471278430567	nan	389.0	1230.6275188393754	475.0	56.85920577617328	0.0	4ikrjsdgdlgfhvsbekfpo8605g	enron
55.91798695246972	whats_your_phone_number				nan	nan	652.4725100948202	nan	481.5	1628.1890817625372	687.5	65.70363466915191	0.0	4ikrjsdgdlgfhvsbekfpo8605g	enron
66.16430803161184	i_wanted_to_go_drinking_with_you				nan	nan	327.0098208759032	nan	382.0	969.927096367257	392.5	66.16430803161185	0.0	4ikrjsdgdlgfhvsbekfpo8605g	enron
67.57843925985519	we_are_waiting_on_the_cold_front				nan	nan	260.3553355858311	nan	463.5	732.0442108717547	326.0	61.78600160901046	0.0	4ikrjsdgdlgfhvsbekfpo8605g	enron
38.703434929850026	heading_wild_perspective_palo				nan	nan	752.6194507234075	nan	571.0	2164.2808561756383	856.0	56.119980648282535	0.0	4ikrjsdgdlgfhvsbekfpo8605g	rand
33.10344827586207	greentown_drinks_limits_voice				nan	nan	670.8201204025069	nan	832.0	2477.727574697144	1054.5	48.0	0.0	4ikrjsdgdlgfhvsbekfpo8605g	rand
46.1361014994233	elected_mil_bay_ozk				nan	nan	410.9922019634464	nan	757.0	1510.9402737335422	426.0	43.82929642445213	0.0	4ikrjsdgdlgfhvsbekfpo8605g	rand
113.63636363636364	are_you_there				nan	nan	240.194650673216	nan	238.5	697.6739871708867	332.0	98.48484848484847	0.0	4ikrjsdgdlgfhvsbekfpo8605g	enron
27.12170866764606	kind_hazards_committed_unitedhealth				nan	nan	807.7535780443505	nan	1051.0	2637.445593751084	1596.0	47.462990168380614	0.0	4ikrjsdgdlgfhvsbekfpo8605g	rand
39.56478733926805	aercap_notices_gallery_locked				nan	nan	913.0073850660281	nan	732.0	2325.522404870027	1037.5	57.36894164193868	0.0	4ikrjsdgdlgfhvsbekfpo8605g	rand
42.27904167505537	did_you_talk_to_ava_this_morning	16.251904520060943	15.236160487557136	1137.0	387.38770527520364	448.0	434.9964479937561	1887.16841601826	748.0	1160.236477645187	424.5	38.655123817193484	0.42857142857142855	4ikrjsdgdlgfhvsbekfpo8605g	enron
42.3230660710087	do_we_have_anyone_in_portland	80.0	50.0		nan	nan	329.08319634406695	nan	598.0	1121.1109422364325	370.5	40.91229720197508	0.16666666666666666	4ikrjsdgdlgfhvsbekfpo8605g	enron
34.79269353435779	entered_less_ab_shake	50.2092050209205	125.52301255230125		nan	nan	536.1948249016999	nan	709.0	1528.8159154186496	1015.0	36.53232821107568	0.25	4ikrjsdgdlgfhvsbekfpo8605g	rand
35.42749173358526	we_will_get_you_a_copy				nan	nan	257.94288036714147	nan	1403.0	467.62868210520406	285.0	28.341993386868204	0.0	5d7p99g83mp9uuokn00opv8frt	enron
36.87768899815612	get_with_mary_for_format				nan	nan	520.7116471716246	nan	1212.0	1136.5242844232773	618.0	35.40258143822987	0.0	5d7p99g83mp9uuokn00opv8frt	enron
41.850732387816784	what_is_the_purpose_of_this				nan	nan	321.8782020408303	nan	953.0	1080.291594128913	467.0	37.66565914903511	0.0	5d7p99g83mp9uuokn00opv8frt	enron
14.234875444839858	relative_ww_coated_document	89.8876404494382	74.9063670411985		nan	nan	1451.9602613816746	nan	3648.5	3329.649286125259	1555.0	22.775800711743774	0.25	5d7p99g83mp9uuokn00opv8frt	rand
49.535603715170275	just_playing_with_you				nan	nan	490.57654143590196	nan	677.0	981.653036910342	546.5	52.012383900928796	0.0	5d7p99g83mp9uuokn00opv8frt	enron
31.901318587834965	what_is_the_cost_issue	16.39792292976223	16.39792292976223	218.0	nan	nan	260.29215821033466	632.7775430255138	1051.0	754.5397954795271	334.0	28.073160357294768	0.2	5d7p99g83mp9uuokn00opv8frt	enron
